0;028;30;3;4.467;20190821-1-19-1
0;277;0;3;16.5;20190821-1-19-1
0;282;0;3;16.567;20190821-1-19-1
0;283;0;3;16.633;20190821-1-19-1
0;280;0;3;16.7;20190821-1-19-1
0;275;0;3;16.767;20190821-1-19-1
0;269;0;3;16.833;20190821-1-19-1
0;260;0;3;16.9;20190821-1-19-1
0;249;0;3;16.967;20190821-1-19-1
0;238;0;3;17.033;20190821-1-19-1
0;229;0;3;17.1;20190821-1-19-1
0;219;0;3;17.167;20190821-1-19-1
0;209;0;3;17.233;20190821-1-19-1
0;197;0;3;17.3;20190821-1-19-1
0;190;0;3;17.367;20190821-1-19-1
0;184;0;3;17.433;20190821-1-19-1
0;180;0;3;17.5;20190821-1-19-1
0;177;0;3;17.567;20190821-1-19-1
0;176;0;3;17.633;20190821-1-19-1
0;177;0;3;17.7;20190821-1-19-1
0;179;0;3;17.767;20190821-1-19-1
0;183;0;3;17.833;20190821-1-19-1
0;187;0;3;17.9;20190821-1-19-1
0;193;0;3;17.967;20190821-1-19-1
0;200;0;3;18.033;20190821-1-19-1
0;204;0;3;18.1;20190821-1-19-1
0;208;0;3;18.167;20190821-1-19-1
0;209;0;3;18.233;20190821-1-19-1
0;211;0;3;18.3;20190821-1-19-1
0;212;0;3;18.367;20190821-1-19-1
0;214;0;3;18.433;20190821-1-19-1
0;218;0;3;18.5;20190821-1-19-1
0;218;0;3;18.567;20190821-1-19-1
0;224;0;3;18.633;20190821-1-19-1
0;227;0;3;18.7;20190821-1-19-1
0;234;0;3;18.767;20190821-1-19-1
0;238;1;3;18.833;20190821-1-19-1
0;245;4;3;18.9;20190821-1-19-1
0;245;4;3;18.967;20190821-1-19-1
0;246;2;3;19.033;20190821-1-19-1
0;249;1;3;19.1;20190821-1-19-1
0;257;1;3;19.167;20190821-1-19-1
0;267;0;3;19.233;20190821-1-19-1
0;277;0;3;19.3;20190821-1-19-1
0;286;0;3;19.367;20190821-1-19-1
0;296;0;3;19.433;20190821-1-19-1
0;304;0;3;19.5;20190821-1-19-1
0;313;0;3;19.567;20190821-1-19-1
0;319;0;3;19.633;20190821-1-19-1
0;322;1;3;19.7;20190821-1-19-1
0;324;0;3;19.767;20190821-1-19-1
0;325;3;3;19.833;20190821-1-19-1
0;326;3;3;19.9;20190821-1-19-1
0;328;3;3;20.0;20190821-1-19-1
0;329;3;3;20.1;20190821-1-19-1
0;330;3;3;20.2;20190821-1-19-1
0;331;3;3;20.3;20190821-1-19-1
0;333;3;3;20.4;20190821-1-19-1
0;334;3;3;20.5;20190821-1-19-1
0;335;4;3;20.6;20190821-1-19-1
0;336;4;3;20.7;20190821-1-19-1
0;338;4;3;20.8;20190821-1-19-1
0;339;4;3;20.9;20190821-1-19-1
0;340;4;3;21.0;20190821-1-19-1
0;341;4;3;21.1;20190821-1-19-1
0;342;4;3;21.2;20190821-1-19-1
0;344;4;3;21.3;20190821-1-19-1
0;345;4;3;21.4;20190821-1-19-1
0;346;4;3;21.5;20190821-1-19-1
0;347;4;3;21.6;20190821-1-19-1
0;349;4;3;21.7;20190821-1-19-1
0;350;4;3;21.8;20190821-1-19-1
0;351;4;3;21.9;20190821-1-19-1
0;256;102;3;22.0;20190821-1-19-1
0;240;116;3;22.1;20190821-1-19-1
0;233;126;3;22.2;20190821-1-19-1
0;226;133;3;22.3;20190821-1-19-1
0;223;136;3;22.4;20190821-1-19-1
0;222;139;3;22.5;20190821-1-19-1
0;221;141;3;22.6;20190821-1-19-1
0;220;143;3;22.7;20190821-1-19-1
0;220;144;3;22.8;20190821-1-19-1
0;215;155;3;22.9;20190821-1-19-1
0;214;157;3;23.0;20190821-1-19-1
0;222;162;3;23.1;20190821-1-19-1
0;222;164;3;23.2;20190821-1-19-1
0;221;167;3;23.3;20190821-1-19-1
0;220;169;3;23.4;20190821-1-19-1
0;220;171;3;23.5;20190821-1-19-1
0;219;174;3;23.6;20190821-1-19-1
0;218;176;3;23.7;20190821-1-19-1
0;218;178;3;23.8;20190821-1-19-1
0;217;180;3;23.9;20190821-1-19-1
0;216;183;3;24.0;20190821-1-19-1
0;216;185;3;24.1;20190821-1-19-1
0;277;194;3;24.2;20190821-1-19-1
0;293;203;3;24.3;20190821-1-19-1
0;307;209;3;24.4;20190821-1-19-1
0;318;213;3;24.5;20190821-1-19-1
0;319;215;3;24.6;20190821-1-19-1
0;320;217;3;24.7;20190821-1-19-1
0;321;219;3;24.8;20190821-1-19-1
0;322;221;3;24.9;20190821-1-19-1
0;323;223;3;25.0;20190821-1-19-1
0;324;226;3;25.1;20190821-1-19-1
0;326;228;3;25.2;20190821-1-19-1
0;327;230;3;25.3;20190821-1-19-1
0;328;232;3;25.4;20190821-1-19-1
0;329;234;3;25.5;20190821-1-19-1
0;330;236;3;25.6;20190821-1-19-1
0;331;238;3;25.7;20190821-1-19-1
0;332;240;3;25.8;20190821-1-19-1
0;333;242;3;25.9;20190821-1-19-1
0;335;244;3;26.0;20190821-1-19-1
0;336;247;3;26.1;20190821-1-19-1
0;337;249;3;26.2;20190821-1-19-1
0;338;251;3;26.3;20190821-1-19-1
0;339;253;3;26.4;20190821-1-19-1
0;340;255;3;26.5;20190821-1-19-1
0;341;257;3;26.6;20190821-1-19-1
0;342;259;3;26.7;20190821-1-19-1
0;344;261;3;26.8;20190821-1-19-1
