0;395;0;4;19.933;20190821-1-19-1
0;406;0;4;20.033;20190821-1-19-1
0;412;1;4;20.133;20190821-1-19-1
0;415;1;4;20.233;20190821-1-19-1
0;418;1;4;20.333;20190821-1-19-1
0;419;0;4;20.433;20190821-1-19-1
0;421;0;4;20.533;20190821-1-19-1
0;419;0;4;20.633;20190821-1-19-1
0;419;2;4;20.733;20190821-1-19-1
0;418;1;4;20.833;20190821-1-19-1
0;417;2;4;20.933;20190821-1-19-1
0;416;1;4;21.033;20190821-1-19-1
0;416;1;4;21.133;20190821-1-19-1
0;416;0;4;21.233;20190821-1-19-1
0;415;0;4;21.333;20190821-1-19-1
0;415;0;4;21.433;20190821-1-19-1
0;412;3;4;21.533;20190821-1-19-1
0;413;2;4;21.633;20190821-1-19-1
0;413;5;4;21.733;20190821-1-19-1
0;408;5;4;21.833;20190821-1-19-1
0;408;6;4;21.933;20190821-1-19-1
0;408;6;4;22.033;20190821-1-19-1
0;408;6;4;22.133;20190821-1-19-1
0;408;6;4;22.233;20190821-1-19-1
0;408;6;4;22.333;20190821-1-19-1
0;408;6;4;22.433;20190821-1-19-1
0;408;6;4;22.533;20190821-1-19-1
0;408;6;4;22.633;20190821-1-19-1
0;408;6;4;22.733;20190821-1-19-1
0;408;6;4;22.833;20190821-1-19-1
0;408;7;4;22.933;20190821-1-19-1
0;408;7;4;23.033;20190821-1-19-1
0;408;7;4;23.133;20190821-1-19-1
0;408;7;4;23.233;20190821-1-19-1
0;408;7;4;23.333;20190821-1-19-1
0;408;7;4;23.433;20190821-1-19-1
0;408;7;4;23.533;20190821-1-19-1
0;408;7;4;23.633;20190821-1-19-1
0;408;7;4;23.733;20190821-1-19-1
0;408;8;4;23.833;20190821-1-19-1
0;351;1;4;23.933;20190821-1-19-1
0;347;0;4;24.033;20190821-1-19-1
0;349;0;4;24.133;20190821-1-19-1
0;353;0;4;24.233;20190821-1-19-1
0;357;0;4;24.333;20190821-1-19-1
0;361;0;4;24.433;20190821-1-19-1
0;363;0;4;24.533;20190821-1-19-1
0;364;0;4;24.633;20190821-1-19-1
0;363;0;4;24.733;20190821-1-19-1
0;363;0;4;24.833;20190821-1-19-1
0;365;0;4;24.933;20190821-1-19-1
0;367;0;4;25.033;20190821-1-19-1
0;368;0;4;25.133;20190821-1-19-1
0;369;0;4;25.233;20190821-1-19-1
0;369;0;4;25.333;20190821-1-19-1
0;370;0;4;25.433;20190821-1-19-1
0;369;0;4;25.533;20190821-1-19-1
0;368;0;4;25.633;20190821-1-19-1
0;368;0;4;25.733;20190821-1-19-1
0;368;0;4;25.833;20190821-1-19-1
0;368;0;4;25.933;20190821-1-19-1
0;370;0;4;26.033;20190821-1-19-1
0;367;0;4;26.133;20190821-1-19-1
0;368;0;4;26.233;20190821-1-19-1
0;368;0;4;26.333;20190821-1-19-1
0;368;0;4;26.433;20190821-1-19-1
0;367;2;4;26.533;20190821-1-19-1
0;367;2;4;26.633;20190821-1-19-1
0;367;2;4;26.733;20190821-1-19-1
0;367;2;4;26.833;20190821-1-19-1
0;367;2;4;26.9;20190821-1-19-1
0;366;2;4;26.967;20190821-1-19-1
0;366;2;4;27.033;20190821-1-19-1
0;366;2;4;27.1;20190821-1-19-1
0;366;2;4;27.167;20190821-1-19-1
0;366;2;4;27.233;20190821-1-19-1
0;365;2;4;27.3;20190821-1-19-1
0;365;2;4;27.367;20190821-1-19-1
0;365;2;4;27.433;20190821-1-19-1
0;365;2;4;27.5;20190821-1-19-1
0;365;2;4;27.567;20190821-1-19-1
0;365;2;4;27.633;20190821-1-19-1
0;325;0;4;27.7;20190821-1-19-1
0;316;0;4;27.767;20190821-1-19-1
0;314;1;4;27.833;20190821-1-19-1
0;311;2;4;27.9;20190821-1-19-1
0;310;2;4;27.967;20190821-1-19-1
0;311;2;4;28.033;20190821-1-19-1
0;311;2;4;28.1;20190821-1-19-1
0;308;2;4;28.167;20190821-1-19-1
0;310;2;4;28.233;20190821-1-19-1
0;307;2;4;28.3;20190821-1-19-1
0;306;2;4;28.367;20190821-1-19-1
0;305;3;4;28.433;20190821-1-19-1
0;304;3;4;28.5;20190821-1-19-1
0;304;3;4;28.567;20190821-1-19-1
0;321;6;4;28.633;20190821-1-19-1
0;321;6;4;28.7;20190821-1-19-1
0;320;6;4;28.767;20190821-1-19-1
0;321;4;4;28.833;20190821-1-19-1
0;321;4;4;28.9;20190821-1-19-1
0;321;4;4;28.967;20190821-1-19-1
0;320;4;4;29.033;20190821-1-19-1
0;320;5;4;29.1;20190821-1-19-1
0;319;5;4;29.167;20190821-1-19-1
0;319;5;4;29.233;20190821-1-19-1
0;319;5;4;29.3;20190821-1-19-1
0;318;5;4;29.367;20190821-1-19-1
0;318;5;4;29.433;20190821-1-19-1
0;317;5;4;29.5;20190821-1-19-1
0;317;5;4;29.567;20190821-1-19-1
0;317;5;4;29.633;20190821-1-19-1
0;316;5;4;29.7;20190821-1-19-1
0;316;5;4;29.767;20190821-1-19-1
0;315;5;4;29.833;20190821-1-19-1
0;315;5;4;29.9;20190821-1-19-1
0;315;5;4;29.967;20190821-1-19-1
0;314;5;4;30.033;20190821-1-19-1
0;314;5;4;30.1;20190821-1-19-1
0;313;5;4;30.167;20190821-1-19-1
0;313;5;4;30.233;20190821-1-19-1
0;313;6;4;30.3;20190821-1-19-1
0;312;6;4;30.367;20190821-1-19-1
