0;251;0;5;33.433;20190821-1-19-1
0;260;0;5;33.5;20190821-1-19-1
0;273;0;5;33.567;20190821-1-19-1
0;282;0;5;33.633;20190821-1-19-1
0;286;0;5;33.7;20190821-1-19-1
0;290;8;5;33.767;20190821-1-19-1
0;296;5;5;33.833;20190821-1-19-1
0;303;5;5;33.9;20190821-1-19-1
0;303;4;5;33.967;20190821-1-19-1
0;302;2;5;34.033;20190821-1-19-1
0;302;1;5;34.1;20190821-1-19-1
0;299;0;5;34.167;20190821-1-19-1
0;298;0;5;34.233;20190821-1-19-1
0;309;1;5;34.3;20190821-1-19-1
0;310;0;5;34.367;20190821-1-19-1
0;312;4;5;34.433;20190821-1-19-1
0;310;2;5;34.5;20190821-1-19-1
0;312;4;5;34.567;20190821-1-19-1
0;307;4;5;34.633;20190821-1-19-1
0;307;3;5;34.7;20190821-1-19-1
0;307;3;5;34.767;20190821-1-19-1
0;301;4;5;34.833;20190821-1-19-1
0;297;4;5;34.9;20190821-1-19-1
0;289;2;5;34.967;20190821-1-19-1
0;282;3;5;35.033;20190821-1-19-1
0;280;1;5;35.1;20190821-1-19-1
0;275;1;5;35.167;20190821-1-19-1
0;272;0;5;35.233;20190821-1-19-1
0;268;0;5;35.3;20190821-1-19-1
0;267;0;5;35.367;20190821-1-19-1
0;264;5;5;35.433;20190821-1-19-1
0;264;3;5;35.5;20190821-1-19-1
0;265;2;5;35.567;20190821-1-19-1
0;266;1;5;35.633;20190821-1-19-1
0;267;1;5;35.7;20190821-1-19-1
0;272;3;5;35.767;20190821-1-19-1
0;275;2;5;35.833;20190821-1-19-1
0;273;1;5;35.9;20190821-1-19-1
0;274;6;5;35.967;20190821-1-19-1
0;279;8;5;36.033;20190821-1-19-1
0;284;5;5;36.1;20190821-1-19-1
0;289;4;5;36.167;20190821-1-19-1
0;289;4;5;36.233;20190821-1-19-1
0;298;3;5;36.3;20190821-1-19-1
0;300;2;5;36.367;20190821-1-19-1
0;301;1;5;36.433;20190821-1-19-1
0;304;0;5;36.5;20190821-1-19-1
0;305;0;5;36.567;20190821-1-19-1
0;310;0;5;36.633;20190821-1-19-1
0;313;2;5;36.7;20190821-1-19-1
0;320;1;5;36.767;20190821-1-19-1
0;323;0;5;36.833;20190821-1-19-1
0;326;0;5;36.9;20190821-1-19-1
0;327;0;5;36.967;20190821-1-19-1
0;329;0;5;37.033;20190821-1-19-1
0;333;0;5;37.1;20190821-1-19-1
0;335;0;5;37.167;20190821-1-19-1
0;337;0;5;37.233;20190821-1-19-1
0;339;0;5;37.3;20190821-1-19-1
0;339;0;5;37.367;20190821-1-19-1
0;339;0;5;37.433;20190821-1-19-1
0;339;0;5;37.5;20190821-1-19-1
0;338;0;5;37.567;20190821-1-19-1
0;333;0;5;37.633;20190821-1-19-1
0;330;0;5;37.7;20190821-1-19-1
0;331;0;5;37.767;20190821-1-19-1
0;333;0;5;37.833;20190821-1-19-1
0;336;2;5;37.9;20190821-1-19-1
0;339;4;5;37.967;20190821-1-19-1
0;333;10;5;38.033;20190821-1-19-1
0;334;13;5;38.1;20190821-1-19-1
0;337;21;5;38.167;20190821-1-19-1
0;338;22;5;38.233;20190821-1-19-1
0;352;42;5;38.3;20190821-1-19-1
0;364;48;5;38.367;20190821-1-19-1
0;375;34;5;38.433;20190821-1-19-1
0;383;23;5;38.5;20190821-1-19-1
0;393;14;5;38.567;20190821-1-19-1
0;398;10;5;38.633;20190821-1-19-1
0;399;7;5;38.7;20190821-1-19-1
0;402;4;5;38.767;20190821-1-19-1
0;404;4;5;38.833;20190821-1-19-1
0;405;4;5;38.9;20190821-1-19-1
0;407;4;5;38.967;20190821-1-19-1
0;407;7;5;39.033;20190821-1-19-1
0;408;9;5;39.1;20190821-1-19-1
0;408;10;5;39.2;20190821-1-19-1
0;406;10;5;39.3;20190821-1-19-1
0;406;10;5;39.4;20190821-1-19-1
0;407;23;5;39.5;20190821-1-19-1
0;407;41;5;39.6;20190821-1-19-1
0;408;42;5;39.7;20190821-1-19-1
0;409;42;5;39.8;20190821-1-19-1
0;410;43;5;39.9;20190821-1-19-1
0;410;43;5;39.967;20190821-1-19-1
0;411;44;5;40.033;20190821-1-19-1
0;412;44;5;40.1;20190821-1-19-1
0;413;45;5;40.167;20190821-1-19-1
0;414;46;5;40.233;20190821-1-19-1
0;415;46;5;40.3;20190821-1-19-1
0;416;47;5;40.367;20190821-1-19-1
0;417;47;5;40.433;20190821-1-19-1
0;418;48;5;40.5;20190821-1-19-1
0;419;48;5;40.567;20190821-1-19-1
0;420;49;5;40.633;20190821-1-19-1
0;421;49;5;40.7;20190821-1-19-1
0;422;50;5;40.767;20190821-1-19-1
0;423;51;5;40.833;20190821-1-19-1
0;424;51;5;40.9;20190821-1-19-1
0;425;52;5;40.967;20190821-1-19-1
0;426;52;5;41.033;20190821-1-19-1
0;427;53;5;41.1;20190821-1-19-1
0;428;53;5;41.167;20190821-1-19-1
0;429;54;5;41.233;20190821-1-19-1
